"customer_id","first_name","last_name","gender","email","phone_number","street_address","city","state","zip_code","country","signup_date","date_of_birth","loyalty_status","preferred_channel","marketing_opt_in","lifetime_value","returns_rate","customer_status"
"2258981","Avery","Hall","Female","avery.hall1213@outlook.com","383-651-2137","5398 Walnut Blvd","Portland","OR","33389","USA","2024-07-08","1998-07-03","Bronze","App Push","No ","381.10","0.18","Inactive"
"5727345","Elijah","Wright","Female","elijah.wright6295@hotmail.com","901-718-7657","2405 3rd Ave","New York","NY","78517","USA","2022-08-13","1982-02-28","Silver","In-Store","Yes","327.56","0.13","Active"
"8395785","Carter","Rivera","Male","carter.rivera3340@gmail.com","678-898-1278","1912 5th Ct","Boston",NULL,"60897","USA","2023-09-17","1965-08-04","Bronze","Email","Yes","543.15","0.06","Active"
"5604524","Layla","Flores",NULL,"layla.flores1191@hotmail.com","587-824-3528","6388 3rd Ct","Los Angeles","CA","81849","USA","2021-06-01","1999-08-07","Silver","In-Store","No ","419.24","0.09","Active"
"4009172","Isabella","Hernandez","Male","isabella.hernandez7138@hotmail.com","322-515-4861","1186 Ridge St","Fort Worth","TX","61950","USA","2021-05-26",NULL,"Bronze","Phone","Yes",NULL,"0.24","Active"
"8095702","Gabriel","Moore","Male","gabriel.moore3098@yahoo.com","938-651-1452","4128 2nd Dr","New York","NY","13263","USA",NULL,NULL,"None","Email","No ","322.96",NULL,"VIP"
"5770422","Samuel","Ramirez","Male","samuel.ramirez912@proton.me","921-465-2156","4568 Center Way","Houston","TX","51141","USA","2025-08-27","1998-11-11","Gold","Email","No ","824.39","0.18","Active"
"4959345","John","Rodriguez","Female","john.rodriguez245@gmail.com","354-514-2200","2864 3rd Blvd","New York","NY","66361","USA","2023-07-11","2000-10-29","Silver","Email","No ","624.41","0.36","Active"
"5745250","Wyatt","Gonzalez","Male","wyatt.gonzalez279@icloud.com","664-220-5016","6760 Center Ct","Los Angeles","CA","45099","USA","2021-05-19","1986-11-22","Bronze","Phone","Yes","1543.85","0.13","Active"
"4305700","Theodore","Roberts","Male","theodore.roberts898@hotmail.com","669-982-7843","6722 River Pl","Baltimore","MD","38300","USA","2025-04-19",NULL,"Gold","Email","No ","342.44","0.09","Churn Risk"
"2510773","Olivia","Harris","Non-Binary","olivia.harris4892@hotmail.com","568-881-2574","4768 Elm Ave","Nashville","TN","60868","USA","2022-01-04","1987-12-16","Platinum","Phone","No ","535.07","0.02","Active"
"7110622","Carter","Thomas","Male","carter.thomas6864@outlook.com","588-235-3151","1117 4th St","Tampa","FL","41625","USA","2019-08-05","1989-06-22","Bronze","In-Store","No ","114.01","0.06","Inactive"
"2478574","Aria","Green","Non-Binary","aria.green719@proton.me","417-249-5635","9835 Oak Dr","Detroit","MI","88944","USA","2020-01-15","1965-12-21","None","In-Store","Yes","453.37","0.17","Churn Risk"
"8852574","Charlotte","Wilson","Female","charlotte.wilson8008@icloud.com","663-453-4995","3120 Lincoln Rd","Houston","TX","66302","USA","2022-04-08","1980-02-14","None","In-Store","No ","4667.61","0.08","Churn Risk"
"2161193","Owen","Williams","Male","owen.williams6482@proton.me","499-650-7521","4125 Cherry Pl","Tampa","FL",NULL,"USA","2022-04-20","1954-11-23","Silver","Email","Yes","960.20","0.07","Active"
"4993055","John","Garcia","Female","john.garcia5907@icloud.com","275-428-9880","3678 Pine Ln","Las Vegas","NV","34061","USA","2023-07-27","1962-03-06","None","Email","No ","1092.28",NULL,"Active"
"5040453","Scarlett","Sanchez","Male","scarlett.sanchez6695@yahoo.com","642-586-2245","4103 4th Blvd","Chicago","IL","94713","USA","2025-03-07","1967-06-15","Platinum","Email","No ","507.42","0.28","Churn Risk"
"4240180","Michael","Rodriguez","Female","michael.rodriguez2019@icloud.com","607-742-8820","1349 Sunset Ave","Portland","OR","63383","USA","2020-11-29","1964-02-23","Gold","SMS","Yes","6971.30",NULL,"Active"
"4256752","Elijah","King","Female","elijah.king9953@gmail.com","529-963-4487","6019 2nd Ct","Portland","OR","54635","USA","2019-08-02","1995-09-03","Bronze","SMS","No ","534.21","0.03","Churn Risk"
"4785186","David","Allen","Female","david.allen2332@outlook.com","373-849-1389","1652 Lincoln St","Minneapolis","MN","51305","USA","2019-12-07","1950-01-22","Gold","Email","No ","451.69","0.12","Churn Risk"
"2957497","Joseph","Walker","Male","joseph.walker139@outlook.com","944-564-3122","5254 Pine Ln","New York","NY","76006","USA","2024-08-18","1963-06-23","Gold","SMS","No ","232.48","0.07","Churn Risk"
"8999183","Wyatt","White","Female","wyatt.white250@gmail.com","410-470-2656","610 4th Way","Houston","TX","82799","USA","2025-05-01","1970-11-05","None","Email","No ","489.67","0.27","Inactive"
"3679315","Matthew","Lee","Male","matthew.lee8116@icloud.com","654-389-9316","3256 5th Rd","Columbus","OH","28861","USA","2025-06-14","1961-02-15","Platinum","Email","Yes","892.13","0.11",NULL
"8875173","Anthony","White","Male","anthony.white9050@gmail.com","498-242-8250","8839 Lake Ct","New York","NY","78873","USA","2024-02-01","1975-03-04","Gold","Email","Yes","1055.77","0.08","Churn Risk"
"6189037","Joseph","Adams","Female","joseph.adams6946@icloud.com","834-812-6505","2717 Oak St","San Antonio","TX","17775","USA","2022-10-06","1979-08-08","Gold","SMS","Yes","779.42","0.23","Churn Risk"
"5638893","Gabriel","Harris","Female","gabriel.harris3338@proton.me","820-679-5914",NULL,"Houston","TX","17003","USA","2023-11-05","1995-05-12","None","SMS","No ","2287.59","0.07","Active"
"5794062","Chloe","Jones","Female","chloe.jones7314@icloud.com","566-636-9394","9648 4th Way","Boston","MA","48463","USA","2021-08-07",NULL,"None","In-Store","Yes","471.30","0.06","Active"
"9030667","Carter","Lee","Male","carter.lee9430@proton.me","840-850-2960","7056 Ridge Blvd","New York","NY","14484","USA","2022-11-16","2004-04-22","None","Email","No ","615.69","0.20","Active"
"6069909","Jacob","Robinson","Male","jacob.robinson2050@proton.me","696-686-8686","225 Center Way",NULL,"FL","25843","USA","2024-08-15","1978-08-16","Gold","SMS","No ","1037.09","0.22",NULL
"4971774","Victoria","Lopez","Female","victoria.lopez9265@proton.me","912-579-8634","7331 Pine Ave","Baltimore","MD","31170","USA","2020-10-21","1968-07-07","Silver","In-Store","Yes","1213.38","0.04",NULL
"5576678","Harper","Martin","Prefer Not To Say","harper.martin7499@yahoo.com","857-862-8650",NULL,"Miami","FL","10287","USA","2025-08-23","2003-10-25","None","Email","No ","252.78","0.06","Active"
"5673599","Emma","Hernandez","Male","emma.hernandez3964@yahoo.com","418-898-3183","5996 3rd Way","New York","NY","43958","USA","2021-02-01","1961-12-19","Bronze","Email","Yes","996.37","0.04","Churn Risk"
"2255409","Natalie","Jackson","Non-Binary","natalie.jackson932@icloud.com","289-819-3128","657 Oak Ave","Chicago","IL","34218","USA","2021-01-24",NULL,"None","App Push","No ","620.25","0.05","Active"
"3883553","Mason","Walker","Female","mason.walker9061@proton.me","979-269-8826","1722 Washington Ct",NULL,"CA","42384","USA","2023-08-21","1982-06-14","None","SMS","Yes","2367.41","0.21","Active"
"1909393","Harper","Johnson","Female","harper.johnson7301@hotmail.com","372-991-9814","6243 Cherry Pl","Las Vegas","NV","92512","USA","2021-05-23","1988-01-22","Bronze","Phone","Yes","1630.87","0.01","Inactive"
"5674183","Aria","Harris","Non-Binary","aria.harris2709@hotmail.com","868-344-1765","9827 Washington Ln","Fort Worth","TX","22311","USA","2019-01-01","1966-12-12","Platinum","Email","Yes","626.06","0.24","Active"
"5045421",NULL,"King","Male","lucas.king6381@outlook.com","598-381-9232","9213 Center St","Houston","TX","72973","USA","2022-08-07","1984-10-13","Silver","In-Store","Yes","4254.22","0.14","Active"
"5089126","Evelyn","Jones","Male","evelyn.jones4953@gmail.com","412-608-9788","3270 Lincoln Pl","Detroit","MI","86583","USA","2019-04-25","1978-05-09","None","Email",NULL,"79.38","0.13","Churn Risk"
"8201433","James","Anderson","Female","james.anderson2339@gmail.com","888-394-3503","2643 Washington Pl","Atlanta",NULL,"98305","USA","2022-06-05",NULL,"Bronze","SMS","No ","363.10","0.06","Inactive"
"8761611","Noah","Brown","Female","noah.brown5746@proton.me","531-946-2100","301 Ridge Ln","Houston","TX","48070","USA","2020-05-29","1992-02-09","None","Email","Yes","408.31","0.14","VIP"
"2324869",NULL,"Wright","Female","leah.wright3898@gmail.com","411-775-1568","2973 Elm Blvd","Houston","TX",NULL,"USA","2020-10-27","1960-11-24","Silver","SMS","Yes","579.67","0.33","Active"
"5055688","Julian","Hall","Male","julian.hall2514@hotmail.com","868-364-9416","1575 5th Way","Tampa","FL","17473","USA","2023-11-05",NULL,"Gold",NULL,"Yes","642.03","0.06","Active"
"1349914",NULL,"Lopez","Male","liam.lopez2325@proton.me","665-549-3578","9378 2nd Ave","Tampa","FL","84396","USA",NULL,"1963-12-17","Platinum","Email","Yes","2465.99","0.19","Active"
"6202210","Joseph","Garcia","Female","joseph.garcia7925@gmail.com","890-678-3072","2668 River Way","Portland","OR","18419","USA","2021-05-25","1995-09-08","None","Email",NULL,"356.70","0.20","Inactive"
"3456926","Olivia","King","Female","olivia.king1061@outlook.com","866-401-6840","8029 2nd St","San Diego","CA","11600","USA","2024-11-16",NULL,"Gold","SMS","Yes","201.35","0.04","Active"
"8755439","Mason","Walker","Female","mason.walker1301@yahoo.com","836-283-9983","3983 4th Blvd","San Diego","CA","58931","USA","2025-08-24","1998-04-03","Bronze","Email","No ","424.70","0.10","Inactive"
"2066326","Theodore","Brown","Female","theodore.brown4623@outlook.com","706-422-6601","462 Washington Ave","Baltimore","MD","58680","USA","2019-05-10","1963-02-09","Bronze","SMS","No ","1223.19","0.16","Active"
"1162230","Hazel","Harris","Male","hazel.harris1670@proton.me","556-745-8018","3349 Pine Rd","Philadelphia","PA","11659","USA","2024-06-30","1982-06-30","None","SMS","Yes","762.72","0.35","Active"
"3135534","Evelyn","Carter","Male","evelyn.carter6169@hotmail.com","333-914-6309","6554 Pine Way","Charlotte","NC","62924","USA","2019-07-04",NULL,"Bronze","Email","No ","309.25","0.01","Active"
"6483562","Riley","Martin","Non-Binary",NULL,"956-243-3796","1131 Cedar Blvd","Fort Worth","TX","52072","USA","2021-06-09","1951-10-05","Silver","Email","Yes","354.71","0.02","Active"
"5901239","Charlotte","Jones","Female","charlotte.jones7958@icloud.com","302-918-2415","7932 River Ave","Philadelphia","PA","22814","USA","2022-06-21","1951-06-16","Silver","SMS","Yes","172.00","0.11","Active"
"2948178","Olivia","Brown","Male",NULL,"367-754-2744","7050 Lake Ln","Atlanta","GA","50517","USA","2025-03-09","1952-11-26","Bronze","In-Store","No ","1862.69","0.16","Active"
"6101803","Lucas","Sanchez","Male","lucas.sanchez3842@outlook.com","214-291-1953","3424 Maple Rd","Detroit","MI","88013","USA","2021-08-19","1989-10-11","Bronze","Email","No ","196.82","0.08","Churn Risk"
"8783840","Ethan","Adams","Male","ethan.adams7620@hotmail.com","648-594-7748","2496 5th Rd","Orlando","FL","75352","USA","2022-08-27","1950-12-31","Gold","Email","No ","221.71","0.12","Inactive"
"8187926","Daniel","Scott","Female","daniel.scott5064@hotmail.com","426-388-5702","7955 Washington Pl","Philadelphia","PA","97839","USA","2024-12-04",NULL,"Silver","SMS","Yes","252.46","0.11","Active"
"8217547","Liam","Green","Male","liam.green2489@yahoo.com","896-268-5769","9601 Cedar Dr","Los Angeles","CA","32016","USA","2019-07-06",NULL,"Gold","SMS","Yes","103.11","0.20","Churn Risk"
"8610913","Leo","King","Male","leo.king2829@hotmail.com","743-861-1325","5581 Lake Ave","Chicago","IL","30907","USA","2021-03-19","1987-05-27","Silver","App Push","Yes",NULL,"0.04","Active"
"8118722","Anthony","Lewis","Female","anthony.lewis7476@proton.me","833-642-5054","9049 Lake Pl","Detroit","MI","85389","USA","2025-01-09","1972-06-17","Silver","SMS","Yes","368.92","0.35","VIP"
"7210606","Leah","Moore","Female","leah.moore2135@gmail.com","693-609-1611","3882 5th Ave","New York","NY","77224","USA","2020-03-30",NULL,"None","Email","Yes","2316.05","0.17","Active"
"1861958",NULL,"Walker","Male","riley.walker961@yahoo.com","386-825-7221","2832 Cedar Blvd","Atlanta","GA","27126","USA","2024-06-22",NULL,"Bronze","Email","Yes","965.09","0.05","Inactive"
"4630331","Carter","Mitchell","Female","carter.mitchell9742@icloud.com","611-672-3383","8550 Elm Ln","New York","NY","77761","USA","2021-07-16","1966-07-28","Gold","In-Store","No ","149.09","0.33","Active"
"5842082","Lucas","Wilson","Female","lucas.wilson6746@proton.me","506-824-8253","9892 Walnut Dr","Los Angeles","CA","77109","USA","2023-10-25",NULL,"Bronze","Phone","No ","772.26","0.10","Active"
"6716097","Luke","Jones","Female","luke.jones3891@outlook.com","521-242-5737","8889 Park Ct","Charlotte","NC","60517","USA","2023-01-08","1987-09-07","Silver","In-Store","Yes","1142.09","0.11","Inactive"
"5583814","Matthew","Lee","Male","matthew.lee5815@yahoo.com","577-997-5561","5151 Maple Dr","Los Angeles","CA","45649","USA","2025-02-17",NULL,"Gold","In-Store","Yes","1697.40",NULL,"Active"
"8306261","Emily","Lopez","Female","emily.lopez2808@icloud.com","491-482-5363","6909 Lake Ct","Baltimore","MD","95513","USA","2021-04-13","1976-01-23","Bronze","Email","Yes","1067.50","0.03","Churn Risk"
"8225725","Anthony","Campbell","Female","anthony.campbell3358@yahoo.com","383-471-2246","9404 Cedar Blvd","Chicago","IL","55915","USA","2024-01-21","1982-05-20","Gold","Email","Yes","3065.63","0.18","Active"
"3073474","David","Lee","Female","david.lee7448@hotmail.com","230-429-1783","871 2nd Ln","Dallas","TX","67106","USA","2020-11-28","1983-02-04","None","In-Store","Yes","2364.90","0.25","Active"
"5082173","Owen","Campbell","Male",NULL,"342-531-8343","6502 2nd Dr","Los Angeles","CA","31301","USA","2022-08-28","1974-06-24","Silver","App Push","Yes","435.49","0.05","Inactive"
"2738129","Victoria","Miller","Female","victoria.miller1405@hotmail.com","889-978-2651","2821 Pine Ln","Tampa","FL","97206","USA","2019-06-21","1996-11-10","Silver","SMS","No ","825.29","0.12","Active"
"6312692","Sophia","Johnson","Female","sophia.johnson2316@hotmail.com","202-977-5816","1485 Oak Ave","Seattle","WA","74190","USA","2022-12-05","1992-08-07","None","SMS","Yes","552.99","0.36","Active"
"9293086","Sophia","Thomas","Female","sophia.thomas129@outlook.com","307-877-7333","859 Elm Rd","Baltimore","MD","96372","USA","2024-07-23","1950-07-08","None","Email","Yes","502.38","0.07","Churn Risk"
"6243691","Michael","King","Male","michael.king1672@gmail.com","617-449-2551","9158 Lincoln Pl","Denver","CO","88169","USA","2023-02-10","1990-04-01","Platinum","App Push","Yes","645.21","0.03","Active"
"6228407","Isabella","Lewis","Female","isabella.lewis6804@yahoo.com","984-590-8219","2005 Cherry Pl","San Antonio","TX","74805","USA","2024-02-23","1998-11-06","Silver","Email","No ","795.26",NULL,"Active"
"8713146","Layla","Thomas","Female","layla.thomas6408@icloud.com","456-644-9929","1818 Lake Blvd","Chicago","IL","73181","USA","2020-07-08","1956-01-18","Bronze","App Push","No ","418.59","0.16","Active"
"6008935","Isabella","Jones","Male","isabella.jones7239@gmail.com","339-354-4250","6502 5th Pl","Indianapolis",NULL,"30358","USA","2020-07-19","1996-05-14","Silver","SMS","Yes","624.34","0.21","Churn Risk"
"6207779","Isabella","Adams","Female","isabella.adams4476@hotmail.com","446-634-9875","4559 Oak Rd","Nashville","TN","82019","USA","2020-06-25","1956-06-06",NULL,"Email","Yes","279.49","0.03","Active"
"9826250","Luna","Davis","Female","luna.davis4675@icloud.com","670-254-8417","4021 Ridge St","San Jose","CA","29735","USA","2025-04-15","1955-06-19","Silver","SMS","No ","449.64","0.14","Active"
"6304573","Grace","Ramirez","Female",NULL,"697-551-6093","5468 Oak Ln","Austin","TX","44642","USA","2025-04-16",NULL,"Gold","Email","Yes","119.59","0.08","Active"
"2000560","Oliver","Hill","Female",NULL,"562-885-7474","3895 Lincoln Blvd","Dallas","TX","18994","USA","2025-03-01","2000-02-29","Silver","In-Store","Yes","957.97","0.08","Active"
"5137722","Emily","Anderson","Male","emily.anderson3199@gmail.com","446-859-9538","8854 Oak Rd",NULL,"CA","14907","USA","2024-04-27","1965-09-16","Bronze","Phone","No ","391.28","0.30","Active"
"6183902","Elijah","King","Female","elijah.king9077@proton.me","242-818-2324","3760 Cherry Rd","Phoenix","AZ","97237","USA",NULL,"1978-01-19","Bronze","SMS","Yes","1557.56","0.44","Inactive"
"8315831","Grace","Clark",NULL,"grace.clark1872@proton.me","517-821-2678","6993 River Ct","New York","NY","18371","USA",NULL,NULL,"Silver","SMS","Yes","643.73","0.07","Active"
"4309671","Zoey","Thomas","Prefer Not To Say","zoey.thomas287@outlook.com","346-911-8113","8623 Elm Pl","Portland","OR","29300","USA","2025-08-15","1998-11-07",NULL,NULL,"Yes","572.83","0.21","Active"
"4185957","Oliver","Campbell","Male","oliver.campbell4834@hotmail.com","576-842-5908","3525 Lake Blvd","Los Angeles","CA","30850","USA","2023-03-29","1983-08-08","Gold","App Push","Yes","476.37","0.15",NULL
"1026245","Benjamin","Harris","Male","benjamin.harris5821@yahoo.com","747-946-5010","6077 Washington Dr","Chicago","IL","93887","USA","2025-03-31","1979-02-04","Bronze","Email","Yes",NULL,"0.22","Active"
"6261415","Logan","Clark","Female","logan.clark6649@gmail.com","465-300-4406",NULL,"Portland","OR","22297","USA","2023-05-15","1954-09-24","Bronze","In-Store","Yes","471.57","0.03","Active"
"8078673","Scarlett","Lewis","Male","scarlett.lewis7745@gmail.com","642-958-5357","5294 Lake Way","Dallas","TX","29297","USA","2021-10-08","1989-05-06","Bronze","SMS","Yes","280.59","0.19","Active"
"3141239","Charlotte","Mitchell","Female","charlotte.mitchell9538@gmail.com","569-992-7685","8759 Lake Ave","Los Angeles","CA","99439","USA","2024-12-03","1968-08-12","None","SMS","Yes","1542.16",NULL,"Churn Risk"
"8159521","Wyatt","Rodriguez","Female","wyatt.rodriguez3403@outlook.com","684-833-9840","5764 Maple Ave","Baltimore","MD","33716","USA","2024-01-03","1969-04-23","None","SMS","Yes","184.87","0.28","Active"
"4184887","Evelyn","Wright","Female","evelyn.wright6748@outlook.com","638-913-6717","204 5th Rd","Los Angeles","CA","31535","USA","2020-02-04","2001-04-16","Gold","Email","Yes","1036.20","0.08","Active"
"8979730","William","Thomas","Female","william.thomas3400@gmail.com","383-466-7635","1770 Pine Rd","Houston","TX","47795","USA","2020-02-29","1962-07-05","Bronze","Email","Yes","870.13","0.05","Active"
"1762722","Grace","Garcia","Female","grace.garcia4346@yahoo.com","250-595-8179","5600 4th St","Miami","FL","74630","USA","2022-12-09",NULL,"None","SMS","Yes","740.84","0.08","Active"
"2262382","Lucas","Torres",NULL,"lucas.torres6564@gmail.com","283-670-5750","5980 Ridge Ln","Dallas","TX","60354","USA","2021-02-21","1984-12-30","Gold","Email","Yes","1231.70","0.19","Inactive"
"6271130",NULL,"Martin","Prefer Not To Say","ava.martin5080@outlook.com","360-885-1504","1642 Center Ave","Portland","OR","58216","USA","2025-09-27",NULL,"Platinum","In-Store","Yes","473.74","0.06","Inactive"
"8885465","Jacob","Brown","Male",NULL,"569-853-6988","9504 Washington Ln","New York","NY","81324","USA","2025-01-19","1953-06-21","None","SMS","No ","723.46","0.17","Active"
"6144280","Liam","Rivera","Female","liam.rivera8567@hotmail.com","842-438-1272","4390 Walnut Blvd","Jacksonville","FL","23327","USA","2020-09-06","1951-03-09","Gold","SMS","No ","653.27","0.09","Active"
"2375453","Noah","Miller","Female","noah.miller2935@hotmail.com","877-969-9518","1217 5th St","Denver","CO","96782","USA","2024-07-01","1998-08-31","None","SMS","Yes","945.32","0.12","Inactive"
"1842524","Mia","Campbell","Female","mia.campbell3642@outlook.com","467-799-5817","3099 Ridge Ave","Atlanta","GA","93152","USA","2025-07-04","1956-05-22","None",NULL,"Yes","1169.43","0.04","Active"
"7654757","Leah","Perez","Male","leah.perez2605@yahoo.com","591-400-4587","986 Cedar Dr","Los Angeles","CA","42229","USA","2023-06-25","1950-04-16","Bronze","SMS","No ","645.23","0.04","Churn Risk"
"3508522","Gabriel","Lewis","Female","gabriel.lewis3418@hotmail.com","296-379-9301","6245 Oak Way",NULL,"CA",NULL,"USA","2024-06-26","1982-02-25","None","SMS","Yes","271.69","0.04","Active"
"8418210","Elijah","White","Female","elijah.white7473@gmail.com","755-818-2183","7551 Center St","Philadelphia","PA","76235","USA","2024-09-10","1965-03-08","None","Email","Yes","383.26","0.12","Active"
"2127988","Ella","Sanchez","Female","ella.sanchez8481@yahoo.com","223-990-5521","667 Sunset St","New York","NY","84923","USA","2020-01-22","1981-11-28","Bronze","Email","No ","1039.09","0.25","Active"
"3401116","Chloe","Green","Male","chloe.green5319@yahoo.com","851-809-6386","3726 Hill St","Houston","TX","54952","USA","2022-08-02","1989-11-13","Silver","App Push","Yes","1188.82","0.12","Inactive"
"9289908","Avery","Martin","Female",NULL,"582-630-2922",NULL,"Chicago","IL","24269","USA","2023-04-12","1959-09-03","Silver","SMS","No ","1209.96","0.36","Active"
"8412769","Aria","Young","Male","aria.young6946@hotmail.com","380-719-2206","591 Lake Ct","Atlanta","GA","52778","USA","2024-10-12","1950-11-30","Bronze","App Push","No ","1499.20","0.05","Inactive"
"5096953","Luna","Nelson","Female","luna.nelson4292@proton.me","353-657-7071","9128 Hill Way","Atlanta","GA",NULL,"USA",NULL,"1986-03-08","Gold","In-Store","No ","309.31","0.17","Inactive"
"2844258","James","Moore","Female","james.moore1081@outlook.com","481-210-2604","1902 Center Ct","Los Angeles","CA","23763","USA","2020-12-20","1977-07-03","None","SMS","No ","393.01","0.04","Inactive"
"2940214","Chloe","Hernandez","Female","chloe.hernandez4015@gmail.com","962-343-9641","6084 Elm Ave","New York","NY","54216","USA","2019-02-24","1963-12-27","None","Email","Yes","435.76","0.13","Active"
"6407658","Liam","Lewis","Male","liam.lewis6673@outlook.com","960-924-8080","1540 Cedar St","San Antonio","TX","49791","USA","2025-04-06","1966-06-27","Gold","Email","No ","357.18","0.02","Churn Risk"
"5456272","Gabriel","Martinez","Male","gabriel.martinez3745@gmail.com","523-340-5431","7075 Cedar Way","Seattle","WA","56378","USA","2021-08-01","1981-10-25","Silver","Email","No ","339.77","0.18","Active"
"6242022","Michael","Torres","Male","michael.torres2748@hotmail.com","471-251-7178","2475 Lincoln Ave","Baltimore","MD","20743","USA","2024-01-25","1996-01-28","Silver","Email","Yes","737.81","0.23","Active"
"1137194","James",NULL,"Male","james.clark1021@yahoo.com","984-789-7232","8990 4th Ct","Philadelphia","PA","61117","USA","2025-01-13","1998-12-30","None","SMS","Yes","1091.13","0.07","Active"
"9531021","Alexander",NULL,"Female","alexander.wright8504@hotmail.com","302-489-3857","127 Center Pl","Fort Worth",NULL,"42046","USA","2023-08-23",NULL,"Silver","SMS","No ","1965.74","0.36","Active"
"4189885","Jackson","Jackson","Female","jackson.jackson9526@gmail.com","774-690-7465","8872 4th Ave","Phoenix","AZ","27724","USA","2024-10-22","1970-10-18","Bronze","Email",NULL,NULL,"0.13","Active"
"6142147","Noah","Jones","Female","noah.jones1792@hotmail.com","805-560-7495","4866 Cedar Way","Las Vegas","NV","20523","USA",NULL,"1977-08-31","Silver","Email","No ","1656.32","0.08","Churn Risk"
"7241348","Elijah","Garcia","Male","elijah.garcia2056@proton.me","956-956-4922","7720 Center Ave","San Antonio","TX","84224","USA","2025-04-10","1975-11-16","Gold","In-Store","Yes","362.36","0.06","Churn Risk"
"6389033","Sophia",NULL,"Female","sophia.allen8803@proton.me","691-509-2564","3797 Park Ave","San Diego","CA","20008","USA","2021-02-08","1981-11-17","Silver","Email","No ",NULL,"0.00","Active"
"8658158","Henry","Taylor","Male","henry.taylor2974@hotmail.com","875-733-9610","8169 5th Way","Los Angeles","CA","46959","USA","2022-06-19","1953-02-15","Platinum","Email","Yes","759.34","0.10","Churn Risk"
"8688755","Theodore","White","Male","theodore.white3390@outlook.com","878-711-3881","7398 2nd Way","Houston","TX","70458","USA","2022-01-02","1987-04-02","Gold","In-Store","Yes","1161.72","0.08","Active"
"3851852",NULL,"Smith","Male","isabella.smith4953@yahoo.com","918-318-2663","2993 2nd St","Phoenix","AZ","89326","USA","2019-04-07",NULL,"Silver","App Push","Yes","570.35","0.04","Active"
"9102469","David","Young","Male","david.young5319@icloud.com","221-205-6071","9859 Washington Way","Minneapolis","MN","43433","USA","2021-08-19","2002-01-14","Gold","Email","No ","274.94","0.26","Churn Risk"
"1875431","Isaac","Campbell","Female","isaac.campbell3073@gmail.com","311-975-7790","4266 Lincoln Rd","Philadelphia","PA","26151","USA","2024-01-20","2002-11-14","Bronze","SMS","No ","94.01",NULL,"Active"
"9310235","Layla","Harris","Male","layla.harris8579@gmail.com","579-375-9917","6299 2nd Pl","New York","NY","13046","USA","2025-02-14","1990-05-03","Bronze","App Push","Yes","591.12","0.27","Active"
"8669093","David","Torres","Male","david.torres7843@icloud.com","764-935-3020","8184 4th Ave","Detroit","MI","33319","USA","2023-07-29","2003-06-26","Silver","Email","Yes","514.03",NULL,"Active"
"6551268","Jacob","Thomas","Male","jacob.thomas43@hotmail.com","297-710-3413","6280 Elm Dr","Nashville","TN","61741","USA","2019-07-22","1959-03-29","Silver","SMS","Yes","259.69","0.09","Churn Risk"
"8789116","Ella","Rivera","Male","ella.rivera1339@gmail.com","615-564-3420","6649 Washington St","Los Angeles","CA","41143","USA","2022-09-24","1957-01-13","Silver","SMS","Yes","853.80","0.03","Active"
"3198638","Ella","Clark","Female","ella.clark6679@proton.me","321-283-7692","2152 Center Rd","Chicago","IL","92921","USA","2021-03-22","1990-09-26","Bronze","SMS","Yes","250.01","0.10","Inactive"
"5159388","Emily","Green","Female","emily.green8493@proton.me","949-751-2212","5810 Cherry Blvd","Seattle","WA","93795","USA","2024-01-25","1991-06-17","None","App Push","No ","407.32","0.22","Churn Risk"
"6233774","Jacob","Mitchell","Prefer Not To Say","jacob.mitchell446@outlook.com","223-421-7183","6910 Walnut Way","Philadelphia","PA","13711","USA","2025-01-26","2004-02-17","Bronze","App Push","No ","576.81","0.05","Active"
"2058651","Zoey","Harris","Female","zoey.harris2072@yahoo.com","688-678-9856","4153 Sunset Way",NULL,"TX","80686","USA","2025-08-17","2000-08-06","Gold","App Push","Yes",NULL,"0.12","Active"
"1257489","Logan","Davis","Prefer Not To Say","logan.davis9025@gmail.com","321-863-3522","4020 Washington Ln","New York","NY","45839","USA","2024-05-30","1971-11-13","Gold","SMS","No ","289.53","0.07","Active"
"2567468","Sebastian","Johnson","Female","sebastian.johnson1492@gmail.com","358-514-7672","5299 2nd Ln","Orlando","FL","33785","USA","2019-08-28","1958-11-10","Bronze","In-Store","Yes","597.47","0.10","VIP"
"4052834","Charlotte","Flores","Male","charlotte.flores8100@icloud.com","238-663-4081","9706 Pine Rd","Columbus","OH","58830","USA","2022-10-19","1950-09-01","None","Email","Yes","643.59","0.23","Active"
"8121922",NULL,"Williams","Male","matthew.williams7081@yahoo.com",NULL,"9930 Lincoln Ave","Seattle","WA","47219","USA","2023-11-03","1982-06-20","Silver","SMS","Yes","205.51","0.10","Active"
"5436878","Aria","Nelson","Male","aria.nelson5445@outlook.com","391-768-9457","916 Washington Blvd",NULL,"CA","66179","USA","2020-07-11","1983-11-05","Bronze","SMS","Yes","1394.09","0.10","Churn Risk"
"7425184","John","Thompson","Female","john.thompson8117@yahoo.com","732-527-1234","1668 2nd Ln","Los Angeles","CA","26971","USA","2024-01-01","1957-08-10","Platinum","SMS","Yes","788.31","0.15",NULL
"3050700","Ella","Hernandez","Prefer Not To Say","ella.hernandez4809@icloud.com","318-384-6286","8478 Walnut Ct","Portland","OR","38205","USA","2023-03-03","1978-03-18","Bronze","App Push","No ","789.67","0.08",NULL
