customer_id,first_name,last_name,gender,email,phone_number,street_address,city,state,zip_code,country,signup_date,date_of_birth,loyalty_status,preferred_channel,marketing_opt_in,lifetime_value,returns_rate,customer_status
3219824,Chloe,Carter,Female,chloe.carter1573@yahoo.com,(753) 750-4197, 3895 Walnut Blvd,New York, NY,36627,USA,2025-05-28,28-Nov-1989,Bronze,SMS,No,257.05,0.06,Inactive
3222252,Carter,Davis,Female,carter.davis1424@yahoo.com,(963) 427-2218,7182 5th Ln,[null],TX,92658,USA,10/01/2024,24-Aug-1956,Gold,In-Store,Y,412.54,0.12,Active
3237058,Leah,King,Female,Leah.King4030@Yahoo.Com,1-356-696-4065,9245 Maple St,NULL,Tx,21628,USA,2021-05-27,01/14/1956,Gold,NAN,Y,524.53,0.05,Active
3238241,Mia,Flores,Female,mia.flores7934@icloud.com,885.696.9031,9666 Hill Dr,Phoenix,AZ,73041,USA,2020-01-31,10/10/1975,None,Email,N,,0.4,Active
3247055,Aria,Lee,Female,aria.lee7926@hotmail.com,619-262-6295,5794 2nd Blvd,Charlotte,NC,67928,USA,2023-06-21,11/26/1954,Silver,Email,N,216.88,0.59,Active
3253031,Ella,,Male,ella.clark1808@icloud.com,(589) 292-6460,2828 Center Rd,Chicago,IL,95844,USA,2024-10-25,1998-01-15,None,Phone,Y,737.3,0.2,Inactive
3262450,Harper, Hernandez,Male,harper.hernandez9060@proton.me,(714) 607-8944,5531 3rd Rd ,Las Vegas,Nan,92780,US,2021-10-09,02/03/1961,Gold,Email,N,753.02,,Active
3276065,William,  Jones  ,Male,william.jones8876@icloud.com,532.635.9394,6905 Oak St,New York,NY,23066,USA,2025-06-18,02/17/1976,Bronze,In-Store,,813.77,0.12,Active
3276659,Carter,Hall,Male,  carter.hall8144@proton.me  ,792 225 7510,4107 2nd St,Dallas,TX,24281,USA,2022-06-26,1957-07-03,Gold,Email,No,1389.53,0.07,Active
3277144,William,Martinez,Female,william.martinez966@hotmail.com,906.778.7660,7858 Cherry Rd,Philadelphia,PA,83717,USA,2025/02/12,02/24/1971,Silver,SMS,N,Null,0.42,Inactive
3290229,natalie,Garcia,nan,natalie.garcia2086@gmail.com,(240) 634-9113,7074 pine ct,Las Vegas,NV,81708,USA,2023-06-24,07/19/1960,None,App Push,Yes,459.66,0.18,Active
3294774,Ava,Flores,Non-Binary,ava.flores4755@icloud.com,684.673.4450,9337 Washington Blvd,Portland,OR,nan,USA,NAN,1992-07-06,Silver,Email,N,514.95,0.27,VIP
3302417,  Liam  ,Martin,Male,liam.martin7514@outlook.com ,554-843-1231,3364 Cedar Pl,Seattle,WA,65859,USA,2022-06-06,03/07/1986,Gold,App Push,Y,1343.26,0.19,Active
3307963,Benjamin,Campbell,Female,benjamin.campbell2076@icloud.com,955.830.8756,3021 Walnut Ave, Chicago,IL,38370,USA,2025-11-23,10/14/1964,NONE,Email,Yes,1479.25,0.26,Active
3308538,Ethan,Lewis,Male,ethan.lewis8199@gmail.com,520.734.6193,7828 Ridge Ln,Philadelphia,PA,31774,Usa,11-Feb-2022,24-Mar-1989,Silver,App Push,Y,331.07,0.06,Active
3310140,Gabriel,Ramirez,Male,gabriel.ramirez7637@proton.me,592-583-3932,3016 Oak Dr,Charlotte,Nc,57316,USA,2021-03-09,11/05/1977,Bronze,Email,Y,,0.16,VIP
3320821,Chloe,Moore,Female,chloe.moore720@proton.me,(936) 682-8446,4604 5th Ct,New York,NY,81512,USA,2019-06-06,29-Sep-1963,Platinum,In-Store,Y,1066.92,0.18,Active
3321942,Luke,Davis,Male, luke.davis8915@outlook.com,(000) 000-0000,1121 Ridge Ave,New York,NY,97520,USA,2019/09/09,1994/12/29,Platinum,Email,N,797.24,0.31,Active
3328554,Charlotte,Hall,Male,charlotte.hall4486@icloud.com,1-291-319-2483,2933 Oak Ln,  Dallas  ,TX,92133,[null],24-Nov-2020,07-Jul-1969,Null,Email,N,590.39,0.07,Active
3329967,Wyatt,baker,Female,wyatt.baker874@hotmail.com,393-479-4264,3230 elm ln,Columbus,OH,44675,NAN,2024-06-29,08/15/1982,None,SMS,Yes,132.3,0.1,Inactive
3341057,Olivia,Williams,Female,olivia.williams8814@icloud.com,413.550.9253,9688 2nd Blvd,Detroit,MI,77276,NULL,2021-05-13,12/17/1991,Bronze,Email,N,603.33,0.03,Active
3342608,Henry,  Robinson  ,Female,henry.robinson9641@gmail.com,NAN,6199 River Ct,nan,Fl,56925,USA,2020-10-28,1966-09-14,Silver,App Push,N,1168.62,0.18,Inactive
3345069,Natalie,Sanchez,Female,nan,982-719-2767,4090 Walnut Dr,San Diego,CA,62528,USA,2019-04-27,12/05/1964,None,In-Store,No,541.31,0.12,Active
3351868,Layla,Carter,Female, layla.carter5068@yahoo.com,406-376-5936,5558 Maple Ave,Los Angeles,CA,67220,USA,2021-09-29,Null,Bronze,email,Y,53.75,0.18,Active
3361510,Jackson,Hall,Non-Binary,jackson.hall3978@gmail.com,490.890.7956,7838 2nd Way,Chicago,IL,97803,USA,2025-07-30,2004-08-05,Platinum,Email,Y,700.14,0.28,Churn Risk
3363534,Victoria ,Hill,Female,victoria.hill8192@yahoo.com,636-354-5668,1365 Hill Blvd,Boston,MA,44213,USA,2021-01-05,1996-05-31,Silver,Email,N,1405.53,0.53,Active
3372774,Julian,Sanchez,Female,julian.sanchez2110@icloud.com,1-633-989-1893,300 Washington Dr,Atlanta,GA,89120,USA,2024-08-18,26-Jun-1992,NULL,SMS,Y,1226.52,0.08,Churn Risk
3380261,Avery,Wright,Null,avery.wright5524@proton.me,1-646-249-8614,1410 Elm St,BOSTON,MA,58118,USA,09/20/2025,08/21/1972,Silver ,Email,Yes,311.71,0.3,Active
3386328, Emma,JACKSON,[null],emma.jackson4878@proton.me,1-455-379-2377,[null],PHOENIX,AZ,74678,USA,2022-01-30,03-Feb-1991,Gold,In-Store,No,609.3,0.09,VIP
3395441,OWEN,King,Male,owen.king6108@gmail.com,1-725-942-2290,765 Pine Dr,Austin,TX,62526,USA,01-23-2021,16-Jan-1973,Gold,In-Store,Yes,1164.54,0.06,Active
3396987,Lucas,Gonzalez ,Male,lucas.gonzalez8834@yahoo.com,1-482-964-4042,5067 Lincoln Pl,Austin,TX,33759,USA,2022-03-13,1986-07-13,Bronze,SMS,Y,323.1,0.07,Active
3401116,Chloe ,Green,Male,chloe.green5319@yahoo.com,1-851-809-6386,3726 Hill St,Houston,TX,54952,USA,2022-08-02,1989-11-13,Silver,App Push,Y,1188.82,0.12,Inactive
3403361,Hazel,  Harris  ,Male,hazel.harris7972@icloud.com,499.968.6166,628 River Ave,Chicago,il,86669,USA,2025-12-31,09/18/1988,None,Email,No,2937.62,0.24,Active
3408819,  Logan  ,Thomas,Prefer not to say,logan.thomas9948@gmail.com,363-985-7571,8907 Elm Ct,Phoenix,AZ,88545,USA,01-Aug-2022,24-Jun-1959,None,In-Store,Yes,1302.86,0.35,Active
3410360,jacob,Wright,Female, jacob.wright4691@hotmail.com,982.675.3822,6718 5th Way,  Phoenix  ,AZ,64802,USA,2023-08-08,09-Aug-1952,Bronze,App Push,N,1403.59,0.14,Active
3418526,Layla,,Non-Binary, layla.campbell2728@icloud.com,1-766-723-4162,474 Ridge Rd,philadelphia,PA,41368,USA,04-18-2024,12/04/1967,Bronze,Email,Y,602.1,0.29,Active
3426689,Aria,Thomas,Male,aria.thomas7560@icloud.com,Null, 7368 Hill Blvd, Indianapolis,IN,78127,USA,2023-04-28,06/03/1987,None,SMS,N,508.99,0.09,Active
3427461,Jacob, Rivera,Male,jacob.rivera6528@proton.me,9999999999,7977 MAPLE LN,New York,NY,nan,USA,2020-11-23,1980-06-27,None,Phone,Y,781.64,0.18,Active
3442255,Zoey,Hall,Female,zoey.hall5611@outlook.com,809.236.3294,,New York,NY,58609,NULL,25-Jan-2023,06-Jul-1977,Bronze,App Push,N,3239.08,0.27,Active
3450300,Harper, Martinez,Female,harper.martinez6296@outlook.com,000-000-0000,2206 Elm Ln,,MA,91063,USA,11/10/2022,nan,Silver,Email ,Yes,813.32,0.04,Active
3456926,Olivia,King,Female,olivia.king1061@outlook.com,(866) 401-6840,8029 2nd St,San Diego,CA,11600,United States,2024/11/16,,Gold,SMS,Y,201.35,0.04,Active
3472100,James,Moore,Female,james.moore918@hotmail.com,434-906-8472,8861 center ave,San Jose,CA,46370,USA,17-Feb-2021,1955-09-18,Gold,Email,,389.44,,active
3472189,Scarlett,Walker,nan,  scarlett.walker1197@yahoo.com  ,813-698-5914,8897 Maple Dr,San Diego,CA,24618,USA,19-Dec-2023,24-Jun-1967,,App Push,N,661.97,0.14,Active
3475548,Samuel,Clark,Female,samuel.clark8312@hotmail.com,550-481-9242,8170 Washington Dr,Jacksonville,FL,33879,USA,2019-01-27,09/18/1995,Silver,Email,Yes,4146.8,0.19,Inactive
3475836,Benjamin,Lewis,Female,benjamin.lewis1782@yahoo.com,(902) 507-4445,8924 Washington Rd, houston,tx,61936,USA,10/08/2020,02/05/1964,Nan,In-Store,NAN,582.11,0.03,Churn Risk
3477824,David,Campbell,Male,david.campbell6076@yahoo.com,636.776.7447,4406 5th Ln, Chicago,IL,17250,USA,12/19/2022,07/22/1962,Platinum,Email,N,854.73,0.14,Active
3484601,Leah,Taylor,Female,leah.taylor7005@hotmail.com,1-481-309-2219,6219 Oak Dr,Houston,TX,87718,USA,08-Jul-2019,29-Dec-1984,None,App Push,Y,701.9,0.09,VIP
3488628,Scarlett,Harris,Male,scarlett.harris8813@outlook.com,(533) 993-7779,1019 Ridge Ln,New York,NY,85247,USA,2025-04-20,01/01/1972,Gold,Phone,Y,686.64,0.11,Null
3493017,Harper,Hall,Male,harper.hall7305@proton.me,404.893.5243,1214 Ridge Dr,New York, NY,25623,USA,2023-08-10,1993-08-19,None,Email,No,1034.4,0.03,Active
3499627,Layla,Ramirez,Male,layla.ramirez8062@outlook.com,(745) 362-9413,8361 Ridge Pl,  Milwaukee  ,WI,89959,USA,20-Feb-2021,08/30/1988,Silver,In-Store,No,554.13,0.02,Active
3500715,Emily,Jones,Male,emily.jones8647@proton.me,207.838.7388, 9524 Ridge Way,Los Angeles,CA,NAN,USA,07/21/2025,21-Apr-1979,Silver,App Push,Yes,582.35,0.12,Active
3503120,Michael, Rivera,Male,michael.rivera3378@outlook.com,754-556-2134,2600 Lake Blvd,Tampa,,37369,USA,2022-05-25,1974-04-27,None,Email,Y,219.61,0.07,Active
3508522,Gabriel ,Lewis,Female,gabriel.lewis3418@hotmail.com,(296) 379-9301,6245 Oak Way,Nan,CA,,USA,26-Jun-2024,25-Feb-1982,None,SMS,Y,271.69,0.04,Active
3522845,Ethan,White,Prefer not to say,  ethan.white265@gmail.com  ,518.266.8113,8435 Cedar Way,San Diego,CA,21070,USA,2023/05/16,06/04/1951,Platinum,In-Store,Y,2131.18,0.04,Churn Risk
3530518,Emma ,Torres,Male,emma.torres7698@gmail.com,833.624.3580,8597 Elm Blvd,new york,NY,29842,USA,2021-01-13,1959-10-25,Bronze,Email,Y,497.99,0.24,Active
3531028, Wyatt,Taylor,Male,wyatt.taylor467@hotmail.com ,1-981-812-9604,566 oak dr,  Fort Worth  ,TX,39190,USA,09-16-2023,02/01/1960,Silver,SMS,Yes,308.55,0.38,Active
3532644,LUKE,Hill,Female,luke.hill7693@outlook.com,nan,111 SUNSET WAY,Atlanta,GA,28691,USA,03-Dec-2019,03/25/1986,None,Email,Y,960.7,0.37,Active
3551903,Nora,[null],Male,nora.martin8469@icloud.com,878.348.1560,7671 River Pl,Houston,TX,35939,USA,NAN,1953-01-22,Bronze,Email,N,520.97,0.33,Active
3556551,Michael,Gonzalez,Female,michael.gonzalez3520@hotmail.com,546.390.5182,9556 2nd Way,Columbus,OH,69811,USA,NAN,18-Sep-1980,Bronze,Phone,N,563.17,0.03,Active
3560856,Jacob,Rodriguez,Female,jacob.rodriguez9019@proton.me,(717) 386-7513,7594 Cedar Ave,New York,NY,28575,USA,nan,29-Oct-1967,Platinum,SMS,Yes,426.92,0.19,Active
3563646,Alexander,Nan,Female,  alexander.king3776@proton.me  ,851-849-4707,8835 Park Pl,Nan,ny,89911,Nan,2021-04-08,12/18/1985,Silver,SMS,N,784.84,0.5,Active
3564217,Ava,Rodriguez,Non-Binary,ava.rodriguez4118@proton.me,(261) 973-7723,5015 OAK AVE,Denver,co,41781,USA,10/15/2020,29-Jan-1985,Bronze,Phone,Y,846.16,0.13,VIP
3564251,EVELYN,Rodriguez,Female,evelyn.rodriguez3373@hotmail.com,737.305.8718,2122 River Blvd,,OR,80944,United States,2025-11-03,25-Apr-1956,Silver,Email,No,222.59,0.3,Active
3564729,Gabriel,  Taylor  ,Prefer not to say,gabriel.taylor7984@outlook.com,448.880.9102,7743 3rd Blvd,Null,NY,93632,USA,2022/02/21,10/01/1974,Gold,Email,N,1972.97,0.14,Active
3566765,Michael,Garcia,Prefer not to say,michael.garcia3628@icloud.com,1-775-821-7157,8055 Hill Way,,NY,15519,,03/17/2020,05-Nov-1958,Bronze,In-Store,Y,509.8,0.03,Active
3567173,Leah,Hill,Non-Binary,leah.hill7213@hotmail.com,1-886-226-4539,6551 Maple Dr, Philadelphia,PA,22951,USA,16-Aug-2023,12/19/1990,Silver,App Push,Y,413.21,0.16,VIP
3574265,Evelyn,Lewis,Male,evelyn.lewis2632@yahoo.com,377.711.2456,[null],Nashville,TN,39829,USA,2022-06-06,NULL,Silver,App Push,N,407.78,0.12,Inactive
3583206,[null],Taylor,Female,CHARLOTTE.TAYLOR7173@OUTLOOK.COM,719.917.5853,8053 Park Dr,Orlando,FL,19953,USA,2020-01-18,25-Aug-2003,Silver,Email,N,357.99,0.27,Active
3586950,Jackson,Rodriguez ,Male,jackson.rodriguez5306@yahoo.com,227.706.4677,1797 Sunset Ave,Las Vegas,NV,39601,USA,2021/06/03,1976-08-17,None,In-Store,N,678.8,,Active
3587931,Mila,Scott,Male,mila.scott8497@icloud.com,924.572.5318,3249 3rd Blvd,Milwaukee,NAN,40764,USA,2025-01-22,01/25/1962,None,In-Store,Y,124.45,0.28,Active
3589751,Henry,Miller,Male,henry.miller5137@gmail.com,677-475-1871,8414 5th Pl,Milwaukee,WI,18475,NULL,04/01/2019,25-Feb-2000,Bronze,Email,,373.09,0.17,Active
3592464,NAN,Thompson,Male,HAZEL.THOMPSON452@PROTON.ME,1-421-877-8407,4623 River Ln,New York,NY,40483,USA,09-11-2024,10-Dec-1962,None,nan,Yes,434.58,0.31,VIP
3592974,Elijah,rivera,Female,elijah.rivera1043@icloud.com,386-230-9109,9724 Cedar Ave,Boston,  MA  ,62895,USA,06-May-2023,17-Mar-1984,Silver,In-Store,Y,2941.6,0.31,Active
3595941,Emma,Rivera,Prefer not to say,emma.rivera3024@outlook.com,663.969.2540,4228 5th Ave, Philadelphia ,PA,83024,USA,2023-03-09,26-Feb-1950,Bronze,Email,Y,517.34,0.25,Churn Risk
3599548,Layla,Torres,Female,layla.torres8163@yahoo.com,815 583 3898,1236 Washington Rd,Phoenix,AZ,33265,,01-Sep-2020,1989-12-07,Gold,In-Store,Yes,37.44,0.03,Churn Risk
3607983,lucas,  Martin  ,Female,lucas.martin9669@icloud.com,666.874.9978,1865 Park Blvd,Minneapolis,  MN  ,97649,USA,2019-09-26,1982-10-23,Bronze,Phone,Y,74.94,0.17,Active
3608513,Michael,Brown,Male,michael.brown8518@gmail.com,1-976-759-4292,7971 River Ave,LAS VEGAS,Nv,48399,USA,2023-10-13,nan,Silver,SMS,Y,1294.89,0.15,Active
3610197,Matthew,Martin,Male,matthew.martin683@yahoo.com,Null,4805 Maple Pl,Dallas ,TX,34673,USA,2025-01-11,01-Dec-1988,Silver,In-Store,N,145.06,,Inactive
3626181,Oliver,Wilson,Male, oliver.wilson1196@proton.me,1-411-905-2905,3142 Hill Dr, New York,NY,53353,USA,2023/05/17,05/10/1983,Bronze,Email,Y,77.73,0.06,Inactive
3634980, Leo,Ramirez,Female,leo.ramirez6705@proton.me,,5174 Lake Ln,Indianapolis,IN,68869,USA,02-Jul-2021,1960-04-06,Bronze,Phone,Y,1036.39,0.04,Active
3640899,Olivia,Mitchell,Male,olivia.mitchell4694@outlook.com,289-768-9158,NAN,Chicago, IL,72760,USA,2020-04-01,1984-10-25,Bronze,App Push,Y,1490.55,0.34,Active
3641282,Daniel,Lewis,Female, daniel.lewis8252@yahoo.com,550-456-3875,7342 Lincoln St,Denver,CO,61291,USA,09-19-2020,1995-05-12,Bronze,App Push,Y,1126.32,0.07,Inactive
3642499,noah,Lewis,Female,NOAH.LEWIS4716@ICLOUD.COM,(620) 730-9753, 4126 Lincoln Pl,New York,NY,52161,USA,2019-06-07,25-Apr-1959,,SMS,N,152.01,0.17,Churn Risk
3646552,David,,Non-Binary,david.torres1212@gmail.com,903.830.7336,,Los Angeles,CA,90296,USA,11-14-2022,10/26/1990,None,Email,N,841.11,0.43,NULL
3650391,Theodore,Jackson,Female,theodore.jackson2627@outlook.com ,1-928-754-4718,NAN,COLUMBUS,OH,37277,USA,2023/09/21,28-Apr-1991,Silver,In-Store,N,1134.95,0.09,Active
3652149,Nora,Sanchez,Male,nora.sanchez3555@proton.me,9999999999,8782 Lake Rd,Los Angeles,CA,71635,USA,02/01/2025,10-Dec-1976,Silver,Email,Y,977.87,0.08,Churn Risk
3653446,Nora,Harris,Female,nora.harris391@proton.me,857 611 4240,7174 washington way,Minneapolis,,27113,United States,2024-06-16,nan,Gold,Email,Y,1334.65,0.13,Active
3657144,Noah,smith,,noah.smith5134@outlook.com,839.523.8317,964 Ridge Ave,Las Vegas,NV,23304,USA,2020/10/16,22-Aug-1963,Silver,SMS,N,1177.5,0.11,Active
3663319,, Green,Male,mila.green2403@hotmail.com,1-375-985-1326,4707 Hill Ave,San Diego,CA,67795,USA,2025-05-31,10/13/1951,None,SMS,Yes,226.38,0.14,VIP
3670226,LEO,White,Prefer not to say,Leo.White6450@Yahoo.Com,500.928.2361,2310 Lincoln Ln,New York,NY,91509,USA,09-08-2023,10/07/1982,Bronze,Email,N,599.16,0.18,Churn Risk
3670896,Logan,Lee,NAN,logan.lee4311@hotmail.com,1-876-282-6454,952 Hill Ln,LAS VEGAS,NV,91812,USA,2025-06-07,NULL,None,SMS,Y,392.37,0.1,Inactive
3673322,Riley,Harris,Male,riley.harris5606@yahoo.com,000-000-0000,8498 3rd Ct,Houston,TX,24880,USA,10-Jun-2020,1959-08-09,Bronze,Email,Y,178.7,0.09,Churn Risk
3678638,David,Garcia,Prefer not to say,david.garcia1154@yahoo.com,881.308.2998,258 Oak Dr ,ORLANDO,FL,20638,USA,11-Jan-2020,1958-03-21,Silver,App Push,Y,NULL,0.16,Inactive
3679315,Matthew,Lee,Male,matthew.lee8116@icloud.com,(654) 389-9316, 3256 5th Rd,columbus,Oh,28861,USA,06-14-2025,15-Feb-1961,Platinum,Email,Yes,892.13,0.11,NAN
3684052, Sophia,Hernandez,Male,sophia.hernandez8302@proton.me,(871) 899-5123,9804 Sunset Ct,philadelphia,PA ,Null,USA,,1988-08-02,Gold,In-Store,N,481.11,0.11,VIP
3684131,Hazel,Garcia,Female,hazel.garcia9326@outlook.com,712.507.9013,6022 Lincoln Ave,Houston,Tx,86970,USA,06/24/2019,10/05/1986,None,Email,Yes,1405.22,0.14,VIP
3689594,Jackson,Robinson,Female,JACKSON.ROBINSON2328@PROTON.ME,591.847.3447,7708 4th Blvd, Tampa,FL,96740,USA,09/10/2020,1966-07-02,Bronze,SMS,Y,2829.24,0.09,Active
3698193,Noah,Young,Female,noah.young3732@yahoo.com,nan,5072 Center Ln,  Phoenix  ,AZ,72483,USA,2022-03-31,Nan,None,SMS,Y,264.15,0.02,Active
3710895,  Olivia  ,Perez,Female,olivia.perez9816@yahoo.com,579-778-8758,7128 Lincoln Ave ,Columbus,OH,37454,USA,2021/08/14,15-Jan-1978,None,In-Store,Yes,300.44,0.14,Active
3717354,Layla,Perez,Male,layla.perez9714@icloud.com,(521) 723-2566,2182 Ridge Rd,SEATTLE,WA,79368,USA,03/10/2024,1973-11-12,Silver,Phone,Yes,-531.28,0.05,Active
3718884, Theodore,White,Male,theodore.white3660@proton.me,528.696.6147,1067 5th Rd,Orlando,FL,94652,USA,09/13/2025,09-Jul-1976,Bronze,In-Store,N,1506.13,0.15,Active
3722056,Isabella, Harris,Male,isabella.harris3347@yahoo.com,677.994.3418,278 Sunset Ln,Philadelphia,pa,68215,United States,2022-07-10,07/17/1974,,App Push,N,278.38,0.08,Active
3728882, Henry,Lee,Male,henry.lee9054@hotmail.com,1-862-531-7480,2130 maple dr,Detroit,MI,94361,USA,,2001-01-02,None,Email,N,640.33,0.14,Active
3741438,James,Jones,Female,james.jones3851@gmail.com,(705) 610-9931,1775 Cherry Blvd ,Los Angeles,CA,NAN,USA,NULL,1990-03-28,Bronze,In-Store,Y,137.42,0.07,Active
3747534,Zoey,Baker,Female,zoey.baker695@gmail.com,531.596.7484, 959 Hill Way,San Jose,CA,97772,USA,08/27/2023,1953-08-07,Gold,Email,N,354.17,0.07,Active
3760597,riley, Garcia,Male,riley.garcia6508@yahoo.com,770.583.9370,6131 Cherry Blvd,Austin,TX,43591,USA,2021-03-12,05/10/1973,Bronze,Email,Y,337.85,0.15,Active
3762152,Zoey,  Nelson  ,Non-Binary,zoey.nelson1847@gmail.com,907.890.4511,6746 Lake Blvd,Dallas,TX,17127,USA,[null],08-21-1972,Silver,Email,NULL,698.23,0.24,Active
3762487,Emily,Wilson,Male,emily.wilson6403@icloud.com,280-831-2757,6466 Ridge Way,Dallas,TX,nan,USA,2019-01-01,21-Mar-1984,Gold,Email,Y,1151.84,0.07,Active
3768991, Charlotte,Ramirez,Male,charlotte.ramirez6841@proton.me,668.409.2971,6208 Pine Ln,Boston,MA,13981,USA,2020-12-16,22-Sep-1957,NULL,In-Store,N,1262.5,0.23,Active
3777286,Evelyn,Johnson,Female,evelyn.johnson3531@gmail.com,1-623-379-1217,7959 Pine Blvd,Seattle ,WA ,46809,USA,27-Feb-2022,[null],Bronze,Email,Yes,935.59,0.1,Active
3790237,Ella,Smith,Male,ella.smith9158@proton.me ,291.812.7017,,Milwaukee,wi,96325,Nan,2025-03-06,10-Oct-1978,Gold,SMS,N,1074.68,0.11,Active
3791137,  Michael  ,NULL,Female,michael.roberts5904@hotmail.com,1-662-971-9834,8202 Center Ct,houston,TX ,76369,USA,08/17/2020,19-Jun-1998,None,,Yes,951.13,0.14,Active
3795835,Owen,Wilson,Male,owen.wilson1834@icloud.com,958-432-6486,6593 Pine Ct,NAN,FL,58933,USA,06/06/2023,1985-03-29,Gold,App Push,N,842.49,0.13,VIP
3815034,Sophia,Green,Male,sophia.green8266@gmail.com,1-511-414-9879,2651 Lake St,Columbus,Oh,12126,USA,2022-04-26,30-Aug-1966,Bronze,Email,No,541.76,0.14,Active
3820798,Michael,Nelson,Male,michael.nelson6353@outlook.com,(896) 703-1516,9890 Sunset Dr,Philadelphia,PA,72076,USA,16-Jan-2025,04-Dec-1987,Gold,In-Store,No,405.87,0.25,Inactive
3829240,  Noah  ,Harris,Male,noah.harris4132@icloud.com,(666) 588 6527,8086 Pine Way,New York, NY,50608,USA,2024-01-23,1986-11-02,Bronze,Email,Yes,402.47,0.14,Churn Risk
3846949,Anthony,Allen,Male,anthony.allen4502@proton.me,,8325 Washington Way,San Antonio,TX,31332,USA,04/04/2022,1988-04-14,Gold,In-Store,Y,948.0,0.08,Active
3851852,NAN,Smith,Male,isabella.smith4953@yahoo.com,1-918-318-2663,2993 2nd st,PHOENIX,AZ,89326,USA,2019-04-07,NAN,Silver,App Push,Yes,570.35,0.04,Active
3871230,Jacob,Miller ,Female,jacob.miller9131@proton.me,687.610.9308,649 Walnut Ct,Philadelphia,PA,25862,USA,10/25/2020,04-Oct-1966,Bronze,App Push,N,1336.32,0.16,Active
3872269, Mason,Jones,Female,mason.jones1899@icloud.com,1-212-580-1982,3139 River Ct, Baltimore,MD,44851,USA,2024-12-13,04/19/1962,None,In-Store,Yes,885.19,0.03,Active
3883553,Mason,Walker,Female,mason.walker9061@proton.me,979-269-8826,1722 Washington Ct,,CA,42384,USA,2023/08/21,1982-06-14,None,SMS,Yes,2367.41,0.21,ACTIVE
3895058,Ava,Roberts,Male,ava.roberts7370@icloud.com,1-862-973-3576,3255 Park Ct,Philadelphia,PA,19838,USA,2025-09-22,14-Dec-1955,Bronze,In-Store,Y,320.93,0.02,Inactive
3896693,Daniel,Moore,Non-Binary,daniel.moore8771@icloud.com,1-976-904-3248,7710 Ridge Ln,Nan,AZ,54881,USA,,08/25/1955,Gold,In-Store,Yes,1005.21,0.02,Active
3910830,Sophia,Lee,Male,sophia.lee5711@outlook.com,1-886-874-4085,5411 Hill Rd,Minneapolis,MN,48669,USA,20-Jan-2023,08/09/1999,Bronze,SMS,N,2963.16,0.07,Active
3916107,Natalie,Jackson,Female,natalie.jackson3000@proton.me,1-751-549-3397,3470 Lincoln Dr,,OH,59357,USA,2023-05-30,12/13/1966,None,SMS,No,145.65,0.24,Active
3919694,Evelyn,Allen,Male,evelyn.allen7008@proton.me,(344) 385-3013,3363 Walnut St,Austin,TX ,19212,USA,2020-03-16,1974-01-30,None,In-Store,N,405.65,0.35,Active
3920762,Gabriel,Nelson,Male,gabriel.nelson4542@outlook.com,766.562.4872,261 cedar dr,Austin,TX,38820,USA,2023-04-19,1951-07-26,Bronze,App Push,No,405.9,0.2,Active
3923366,logan,davis,Female,  logan.davis7529@icloud.com  ,888-515-8130,6758 Hill Rd,New York,NY,37970,USA,2020/02/16,26-Aug-1986,Silver,Email,Yes,461.72,0.07,Churn Risk
3927575,Samuel, Harris,Male,samuel.harris7155@icloud.com,1-822-410-7110,4551 LAKE WAY,New York ,NY,99559,USA,20-Nov-2020,1968-08-01,Silver,SMS,Y,159.52,0.05,Active
3937176,Sophia, Harris,Male,sophia.harris1060@hotmail.com,(703) 646-8296,7795 Oak Rd,  Jacksonville  ,FL,39958,USA,2023/02/10,04/25/1973,Bronze,Email,N,933.66,0.15,Active
3937508,Alexander,gonzalez,Male,alexander.gonzalez3746@gmail.com,282.737.5180,6349 Park St,Miami,FL,46506,USA,2021-07-27,13-Dec-1964,Bronze,In-Store,N,202.21,0.14,Active
3939212, Joseph,Mitchell,Male,joseph.mitchell2752@yahoo.com ,(476) 383-9748,9077 5TH CT,Los Angeles,CA,33452,USA,12-25-2024,1972-01-15,Silver,Email,Y,807.53,0.09,Churn Risk
3946751,ethan,ALLEN,Male,ethan.allen793@hotmail.com,674.451.8453,6552 elm blvd,  Portland  ,OR,93904,USA,2019-06-23,1983-11-11,Bronze,SMS,Yes,686.58,0.48,
3947669,Jackson,Scott,[null],jackson.scott8515@outlook.com,737.617.3734,6717 Cherry Way,San Jose,CA,37118,USA,09-22-2025,1976-10-10,Gold,SMS,Y,938.62,0.05,Active
3950888,AVA,Young,Male,ava.young2412@hotmail.com,606.450.3331, 362 Lake Ct,Los Angeles,CA,73803,USA,25-Mar-2024,05-03-1983,Silver,SMS,NULL,2430.16,0.1,VIP
3955087,Gabriel,Green,Male,gabriel.green5744@hotmail.com ,564.724.8816,4940 Park St ,Las Vegas,NV,18881,USA,2022-09-19,1995-06-18,Bronze,Email,N,4193.84,0.18,Active
3970445,Elijah,Johnson,Female,nan,253.729.3020,8637 Park St,Dallas,TX,77368,USA,22-Feb-2025,NAN,Bronze,In-Store,No,374.53,0.15,Active
3972018,Nora,Rivera,Female,nora.rivera3217@gmail.com ,(337) 399-7854,4476 Elm Blvd,San Antonio,TX ,29877,USA,02/18/2025,1968-11-23,None,Email,Y,2688.59,0.17,Inactive
3995870,Joseph,Jones,Male,joseph.jones1311@proton.me,1 465 790 9977,2813 5th Ave,Chicago,IL,97156,USA,2024-11-27,Nan,Gold,Phone,Yes,213.21,0.13,Active
